cpf,nome,idade,cidade
644.735.832-01,Cliente_53289,30,Rio de Janeiro
437.815.408-04,Cliente_6287,40,Porto Alegre
005.253.731-52,Cliente_26017,48,Porto Alegre
334.910.803-20,Cliente_98867,52,Porto Alegre
849.869.433-75,Cliente_13965,28,Rio de Janeiro
257.532.957-46,Cliente_57921,19,Rio de Janeiro
257.554.533-14,Duplicata_Cliente_96221,46,São Paulo
897.398.688-00,Cliente_458,26,Belo Horizonte
208.904.624-45,Cliente_23935,85,Porto Alegre
634.119.564-88,Cliente_96015,66,São Paulo
647.778.750-40,Duplicata_Cliente_78890,37,Rio de Janeiro
022.902.082-80,Cliente_31020,58,Porto Alegre
904.258.904-30,Cliente_97947,31,Porto Alegre
122.217.037-07,Cliente_1423,85,Belo Horizonte
630.303.695-36,Cliente_98604,62,Belo Horizonte
465.755.357-71,Cliente_50068,62,Belo Horizonte
980.393.200-46,Cliente_55308,67,São Paulo
734.317.295-68,Cliente_15957,22,Rio de Janeiro
857.050.040-87,Cliente_36686,50,Belo Horizonte
472.465.383-30,Cliente_10792,62,Porto Alegre
580.699.390-60,Cliente_11355,75,Porto Alegre
004.026.265-08,Cliente_5943,74,Rio de Janeiro
345.142.034-16,Cliente_67791,65,Belo Horizonte
105.151.347-24,Cliente_90153,53,Porto Alegre
311.199.958-09,Cliente_37296,64,Rio de Janeiro
136.992.077-65,Cliente_56224,79,São Paulo
184.610.629-06,Cliente_18710,35,Belo Horizonte
058.659.879-09,Cliente_41845,38,Belo Horizonte
280.805.417-36,Cliente_57131,25,Porto Alegre
053.708.649-85,Cliente_56423,29,São Paulo
435.537.360-62,Cliente_8572,21,Rio de Janeiro
769.514.578-59,Cliente_9894,41,Porto Alegre
045.608.222-04,Cliente_54751,54,Belo Horizonte
945.171.345-04,Cliente_72865,20,São Paulo
565.253.683-75,Cliente_33364,85,Porto Alegre
015.596.839-45,Cliente_49991,32,Belo Horizonte
160.494.981-30,Cliente_64910,75,São Paulo
974.423.493-82,Cliente_1960,61,Porto Alegre
060.333.911-52,Cliente_64436,69,Porto Alegre
920.214.302-19,Cliente_85134,76,Rio de Janeiro
113.047.624-32,Cliente_38534,71,Porto Alegre
663.781.211-09,Cliente_59697,81,Rio de Janeiro
679.490.872-77,Cliente_68790,65,Porto Alegre
006.836.986-72,Cliente_72715,84,São Paulo
631.772.494-66,Cliente_46313,74,Rio de Janeiro
377.192.430-80,Cliente_56445,63,Porto Alegre
933.564.492-73,Cliente_59013,68,São Paulo
872.237.492-29,Cliente_3246,41,Porto Alegre
020.597.215-20,Cliente_14581,28,Rio de Janeiro
651.430.372-20,Cliente_24153,62,São Paulo
922.330.452-03,Cliente_89388,62,Rio de Janeiro
818.749.992-36,Cliente_28729,31,São Paulo
179.838.586-47,Cliente_28328,53,Rio de Janeiro
048.178.869-78,Duplicata_Cliente_42676,81,São Paulo
016.345.912-67,Cliente_45559,70,Rio de Janeiro
984.112.057-70,Cliente_2205,22,São Paulo
708.737.988-72,Cliente_62174,61,São Paulo
548.001.238-01,Cliente_68652,86,Porto Alegre
804.615.893-38,Cliente_81534,76,Rio de Janeiro
323.889.016-69,Cliente_90905,65,Rio de Janeiro
346.553.418-23,Cliente_69994,43,Belo Horizonte
201.082.711-29,Cliente_49434,84,Porto Alegre
625.154.401-50,Cliente_73,80,Rio de Janeiro
946.249.952-79,Cliente_59985,63,Rio de Janeiro
622.273.672-61,Cliente_68173,71,Rio de Janeiro
504.672.598-36,Cliente_97339,88,São Paulo
127.446.561-35,Cliente_88739,38,São Paulo
556.647.495-04,Cliente_47134,34,Porto Alegre
068.094.377-38,Duplicata_Cliente_25500,49,Porto Alegre
352.146.249-80,Cliente_85163,73,São Paulo
561.656.777-97,Cliente_90776,40,São Paulo
745.122.133-41,Cliente_82622,24,Rio de Janeiro
887.900.276-71,Cliente_12400,69,Rio de Janeiro
591.988.170-43,Cliente_94473,44,Rio de Janeiro
825.731.466-85,Cliente_24923,27,Belo Horizonte
228.160.408-01,Cliente_35952,43,Belo Horizonte
340.561.612-32,Cliente_39761,34,Belo Horizonte
820.261.302-72,Cliente_45498,52,Porto Alegre
894.804.521-03,Cliente_4669,21,Rio de Janeiro
550.140.371-43,Cliente_57599,89,Rio de Janeiro
757.978.554-45,Cliente_4795,74,Porto Alegre
421.328.524-30,Cliente_8806,37,Rio de Janeiro
812.350.556-63,Cliente_65948,21,São Paulo
179.241.637-78,Cliente_62016,48,Belo Horizonte
895.082.658-50,Duplicata_Cliente_39756,30,São Paulo
853.952.445-73,Cliente_667,54,Porto Alegre
937.768.832-94,Cliente_78638,89,Belo Horizonte
736.291.970-00,Cliente_52272,63,Porto Alegre
251.701.413-27,Cliente_28187,24,São Paulo
376.427.097-73,Cliente_40449,19,Porto Alegre
266.529.424-96,Cliente_46736,84,Rio de Janeiro
700.453.097-36,Cliente_77938,78,Belo Horizonte
659.193.879-63,Cliente_57834,19,Porto Alegre
474.893.725-42,Cliente_55165,22,Belo Horizonte
370.866.845-62,Cliente_20381,29,São Paulo
555.145.190-90,Cliente_65681,49,Rio de Janeiro
503.873.225-90,Cliente_72979,73,São Paulo
131.556.266-90,Cliente_53265,58,Belo Horizonte
093.380.070-30,Cliente_28199,26,São Paulo
312.242.389-82,Cliente_52669,79,Rio de Janeiro
200.999.953-36,Cliente_12484,43,Porto Alegre
615.224.929-50,Cliente_54572,39,Porto Alegre
054.539.007-92,Cliente_10838,38,Porto Alegre
736.907.086-72,Duplicata_Cliente_59374,34,São Paulo
796.356.264-52,Cliente_25278,40,Belo Horizonte
673.512.916-40,Cliente_93778,31,Rio de Janeiro
527.965.311-04,Cliente_36813,85,Belo Horizonte
485.882.572-89,Cliente_22486,20,Belo Horizonte
220.603.500-69,Cliente_65528,23,Rio de Janeiro
578.207.135-42,Cliente_89549,71,Porto Alegre
776.314.385-10,Cliente_23669,26,Porto Alegre
461.513.163-12,Cliente_53586,89,Rio de Janeiro
965.171.938-98,Cliente_33957,63,Porto Alegre
031.607.413-62,Cliente_31217,63,São Paulo
385.466.201-72,Cliente_42047,69,Belo Horizonte
144.180.585-08,Cliente_65582,76,Porto Alegre
853.522.963-93,Cliente_72440,38,Porto Alegre
549.144.467-74,Cliente_85419,44,Porto Alegre
316.962.859-33,Cliente_1172,76,Belo Horizonte
499.607.282-26,Cliente_35301,80,Porto Alegre
572.602.611-02,Cliente_33603,40,São Paulo
523.829.928-16,Cliente_53338,25,São Paulo
191.441.379-23,Cliente_72896,24,Porto Alegre
718.647.686-49,Cliente_18515,51,Rio de Janeiro
471.406.090-20,Cliente_30944,82,Rio de Janeiro
849.606.093-46,Cliente_40639,51,Rio de Janeiro
380.369.178-82,Cliente_80271,66,São Paulo
364.637.750-02,Cliente_75866,24,Rio de Janeiro
670.816.986-03,Cliente_96785,55,Rio de Janeiro
850.463.808-11,Cliente_86368,66,Porto Alegre
127.929.760-39,Cliente_80870,18,Rio de Janeiro
296.882.926-21,Cliente_34775,21,Rio de Janeiro
278.051.899-51,Cliente_2489,38,Rio de Janeiro
727.285.503-79,Cliente_58749,57,Rio de Janeiro
260.708.909-30,Cliente_48125,32,Belo Horizonte
359.958.759-06,Cliente_8049,31,Belo Horizonte
233.446.791-04,Cliente_72014,74,Belo Horizonte
641.967.438-70,Cliente_19292,87,São Paulo
951.665.771-08,Cliente_71900,78,Porto Alegre
885.829.174-30,Cliente_14133,74,São Paulo
406.383.925-78,Cliente_25191,39,São Paulo
342.799.872-03,Cliente_10484,18,Porto Alegre
383.472.743-12,Cliente_93411,45,Porto Alegre
133.527.261-59,Cliente_58808,19,Rio de Janeiro
805.337.083-70,Cliente_43467,76,Belo Horizonte
244.672.684-48,Duplicata_Cliente_89121,72,São Paulo
277.286.461-84,Cliente_83480,64,Belo Horizonte
008.468.748-73,Cliente_98126,70,Belo Horizonte
423.089.118-08,Cliente_31737,77,São Paulo
280.674.001-05,Cliente_5562,87,São Paulo
098.439.416-83,Cliente_88608,25,Rio de Janeiro
975.730.788-20,Cliente_58233,71,Rio de Janeiro
283.340.759-95,Cliente_55734,83,Porto Alegre
862.423.713-08,Cliente_77742,29,Rio de Janeiro
639.887.579-69,Cliente_79478,52,Porto Alegre
980.699.531-79,Cliente_36968,48,Rio de Janeiro
655.650.451-34,Cliente_84901,55,Belo Horizonte
840.053.204-06,Cliente_53396,57,Porto Alegre
901.965.143-98,Cliente_63265,25,Porto Alegre
315.621.003-00,Cliente_97047,20,Porto Alegre
270.388.965-80,Cliente_31594,64,São Paulo
432.813.984-30,Duplicata_Cliente_90733,21,Belo Horizonte
738.799.969-46,Cliente_77014,30,São Paulo
714.435.861-88,Cliente_87089,64,Belo Horizonte
371.986.468-59,Cliente_28115,35,Belo Horizonte
910.909.966-24,Cliente_75052,45,Rio de Janeiro
102.424.434-27,Cliente_32485,30,Belo Horizonte
199.354.431-32,Cliente_2057,25,Belo Horizonte
597.265.171-84,Cliente_53156,22,São Paulo
942.087.914-38,Cliente_64927,18,Rio de Janeiro
876.085.554-16,Cliente_12379,90,São Paulo
888.982.402-60,Cliente_87099,52,Rio de Janeiro
752.685.869-55,Cliente_86528,79,Porto Alegre
168.437.561-40,Cliente_89254,31,Porto Alegre
508.216.086-90,Cliente_37280,30,São Paulo
954.974.413-27,Cliente_87035,43,Porto Alegre
516.597.427-81,Cliente_77078,42,São Paulo
943.712.951-77,Cliente_82080,77,São Paulo
104.789.252-98,Cliente_86585,84,Belo Horizonte
932.132.001-66,Duplicata_Cliente_97343,50,Belo Horizonte
538.821.798-13,Cliente_50789,44,São Paulo
709.843.184-29,Cliente_84745,85,Rio de Janeiro
461.576.906-74,Cliente_74434,88,Porto Alegre
188.874.259-30,Cliente_38625,30,São Paulo
655.888.099-71,Cliente_63161,33,Belo Horizonte
124.274.778-85,Duplicata_Cliente_62243,26,Rio de Janeiro
633.447.369-73,Cliente_63322,82,Porto Alegre
468.428.665-70,Cliente_30861,20,Porto Alegre
681.808.466-44,Cliente_39804,58,São Paulo
025.205.878-06,Cliente_79263,18,Belo Horizonte
370.323.109-23,Cliente_72862,63,Belo Horizonte
744.297.724-36,Cliente_91707,31,Belo Horizonte
352.682.338-31,Cliente_55787,47,São Paulo
868.961.703-52,Cliente_74518,78,Porto Alegre
953.293.356-55,Cliente_88556,88,Porto Alegre
888.121.935-28,Cliente_38880,84,Rio de Janeiro
155.953.499-05,Cliente_45857,59,Belo Horizonte
550.012.738-11,Cliente_48884,77,São Paulo
441.593.885-07,Duplicata_Cliente_27685,86,São Paulo
255.015.949-78,Duplicata_Cliente_86004,43,São Paulo
770.454.735-67,Cliente_10483,62,Belo Horizonte
032.967.989-94,Cliente_13410,56,Rio de Janeiro
162.385.815-14,Cliente_81041,40,Porto Alegre
348.376.727-44,Duplicata_Cliente_608,37,Rio de Janeiro
158.022.309-59,Cliente_47752,57,Rio de Janeiro
099.588.464-11,Cliente_44484,83,São Paulo
291.215.997-00,Cliente_37376,19,Porto Alegre
865.283.509-81,Cliente_79882,63,São Paulo
427.752.271-80,Cliente_41109,33,São Paulo
048.352.666-50,Cliente_40565,79,Porto Alegre
182.422.284-00,Cliente_31160,26,Belo Horizonte
516.435.462-44,Duplicata_Cliente_13613,81,Belo Horizonte
961.596.451-45,Cliente_56099,67,Porto Alegre
511.758.277-20,Cliente_1593,38,São Paulo
288.355.233-97,Cliente_58576,61,São Paulo
446.616.272-70,Cliente_6125,70,Rio de Janeiro
132.009.368-00,Cliente_94013,32,São Paulo
274.963.766-04,Cliente_71078,58,Porto Alegre
679.861.027-72,Cliente_2179,77,São Paulo
977.991.777-21,Cliente_27520,41,Belo Horizonte
615.433.549-04,Cliente_58556,70,Belo Horizonte
876.112.802-36,Cliente_53673,71,São Paulo
411.886.051-19,Cliente_42176,87,Rio de Janeiro
818.506.849-60,Cliente_74825,48,Porto Alegre
124.529.344-37,Cliente_31871,29,Porto Alegre
150.136.003-59,Cliente_64417,62,Rio de Janeiro
194.402.410-71,Cliente_81415,85,Belo Horizonte
166.313.870-27,Cliente_74398,61,Belo Horizonte
745.261.909-93,Duplicata_Cliente_92613,41,Belo Horizonte
793.629.936-00,Cliente_46627,87,Belo Horizonte
486.235.839-06,Duplicata_Cliente_61307,58,São Paulo
406.862.726-68,Cliente_47856,46,São Paulo
179.181.501-47,Cliente_20290,22,Porto Alegre
362.014.044-81,Cliente_38099,45,São Paulo
663.486.207-94,Cliente_19675,71,São Paulo
464.860.572-11,Duplicata_Cliente_81508,88,Belo Horizonte
556.294.197-06,Cliente_32878,86,São Paulo
503.298.840-50,Cliente_74445,30,Porto Alegre
889.128.109-36,Duplicata_Cliente_41214,57,Rio de Janeiro
332.668.133-08,Cliente_98255,80,Porto Alegre
548.709.592-24,Cliente_41332,18,São Paulo
536.537.018-05,Cliente_62900,54,São Paulo
156.085.296-85,Cliente_77649,57,Rio de Janeiro
472.324.271-66,Cliente_15890,64,São Paulo
651.751.544-51,Cliente_18447,56,Rio de Janeiro
096.412.006-23,Cliente_23436,56,Belo Horizonte
652.273.984-45,Duplicata_Cliente_29677,30,Belo Horizonte
344.022.506-25,Cliente_69661,84,São Paulo
669.593.417-79,Cliente_83931,69,Porto Alegre
995.102.456-40,Cliente_11429,84,Porto Alegre
741.149.374-04,Cliente_65703,61,São Paulo
197.198.159-14,Cliente_2845,57,São Paulo
662.869.346-50,Cliente_61886,57,São Paulo
953.066.275-01,Cliente_91426,48,Belo Horizonte
802.539.860-95,Cliente_57165,54,Porto Alegre
568.376.511-02,Duplicata_Cliente_34915,88,Rio de Janeiro
715.918.205-70,Cliente_13228,49,Porto Alegre
819.248.438-62,Cliente_6201,48,Porto Alegre
389.593.130-68,Cliente_12176,29,Porto Alegre
938.892.721-42,Duplicata_Cliente_65768,87,Rio de Janeiro
540.760.545-71,Cliente_3326,85,Rio de Janeiro
487.163.097-82,Cliente_41860,44,Belo Horizonte
987.615.024-30,Cliente_85970,48,Porto Alegre
900.971.926-00,Cliente_86876,61,Rio de Janeiro
685.780.393-51,Cliente_46493,42,São Paulo
691.143.821-72,Cliente_42077,66,São Paulo
860.706.767-26,Cliente_72737,86,Belo Horizonte
690.152.402-13,Cliente_58345,28,Belo Horizonte
724.468.870-90,Cliente_2326,19,Rio de Janeiro
408.718.742-02,Cliente_71162,50,Belo Horizonte
371.801.530-79,Cliente_46842,25,São Paulo
552.696.591-07,Cliente_12030,46,Rio de Janeiro
306.328.339-80,Cliente_15170,64,Porto Alegre
851.365.422-17,Cliente_84423,25,Porto Alegre
115.763.004-98,Cliente_64530,23,Porto Alegre
033.074.675-81,Cliente_98804,61,Rio de Janeiro
816.085.162-61,Cliente_82776,52,São Paulo
489.973.920-69,Cliente_95804,32,Belo Horizonte
661.275.350-18,Cliente_32821,69,Belo Horizonte
294.539.556-80,Cliente_1240,87,Belo Horizonte
869.297.251-70,Cliente_61313,40,Belo Horizonte
108.732.980-98,Duplicata_Cliente_68040,33,São Paulo
417.995.567-94,Cliente_7872,82,São Paulo
751.291.484-95,Cliente_78885,64,Belo Horizonte
627.337.032-00,Cliente_81125,59,Rio de Janeiro
102.855.726-44,Duplicata_Cliente_97388,69,Porto Alegre
956.889.547-79,Cliente_78020,73,Porto Alegre
948.274.063-75,Cliente_39384,72,Rio de Janeiro
649.918.306-72,Duplicata_Cliente_72184,56,Belo Horizonte
325.221.178-58,Cliente_13877,82,Rio de Janeiro
059.526.842-03,Cliente_399,37,Belo Horizonte
830.347.785-46,Cliente_96032,27,Porto Alegre
075.547.005-29,Cliente_45592,35,São Paulo
162.054.810-06,Cliente_487,89,Belo Horizonte
442.177.962-85,Cliente_21971,75,São Paulo
284.390.796-99,Duplicata_Cliente_8240,72,Belo Horizonte
825.599.458-00,Cliente_18796,81,São Paulo
196.882.418-90,Cliente_53801,71,Porto Alegre
735.193.741-96,Cliente_28661,83,São Paulo
700.337.375-09,Cliente_67561,44,Belo Horizonte
336.378.740-59,Cliente_811,64,São Paulo
587.386.930-89,Cliente_67815,43,Belo Horizonte
798.066.172-90,Cliente_8362,39,Rio de Janeiro
711.560.264-66,Cliente_49228,70,São Paulo
720.974.464-93,Cliente_80235,51,São Paulo
108.498.540-32,Cliente_452,59,Belo Horizonte
555.398.200-61,Cliente_37761,34,São Paulo
019.188.084-14,Cliente_51990,26,Belo Horizonte
086.467.338-82,Cliente_12665,85,São Paulo
363.432.449-05,Cliente_69769,75,Belo Horizonte
256.336.208-36,Cliente_96531,23,São Paulo
847.303.187-30,Cliente_91426,68,São Paulo
572.885.803-18,Cliente_41682,42,Rio de Janeiro
985.382.268-78,Cliente_99660,58,Belo Horizonte
959.819.753-00,Cliente_48,79,Belo Horizonte
801.463.470-56,Cliente_11665,22,São Paulo
620.039.124-60,Cliente_38389,64,Rio de Janeiro
520.714.719-62,Cliente_55527,74,São Paulo
513.954.105-00,Cliente_38960,43,Porto Alegre
382.590.823-22,Cliente_73104,61,Rio de Janeiro
906.104.575-43,Cliente_24343,26,Rio de Janeiro
713.095.840-52,Cliente_11649,29,Belo Horizonte
819.974.300-02,Cliente_7322,29,São Paulo
278.674.348-60,Cliente_58816,65,Porto Alegre
986.524.656-22,Duplicata_Cliente_86277,25,Rio de Janeiro
022.818.981-05,Cliente_63497,70,Belo Horizonte
261.134.502-36,Cliente_76830,32,Porto Alegre
669.677.569-23,Cliente_23093,37,Belo Horizonte
774.706.684-89,Cliente_84584,80,Rio de Janeiro
769.168.607-23,Cliente_77531,28,Belo Horizonte
612.924.972-11,Cliente_65452,51,Porto Alegre
914.523.240-77,Cliente_35103,80,Belo Horizonte
096.766.584-13,Duplicata_Cliente_18213,39,Belo Horizonte
174.378.922-00,Cliente_76243,81,Porto Alegre
577.067.525-00,Cliente_52710,43,Porto Alegre
810.917.799-96,Cliente_14150,88,Rio de Janeiro
484.127.176-78,Cliente_81844,18,Belo Horizonte
795.507.949-38,Cliente_82398,62,Porto Alegre
775.491.633-91,Cliente_69374,58,Rio de Janeiro
512.475.287-40,Cliente_72372,67,São Paulo
167.792.005-06,Cliente_54972,85,Porto Alegre
468.152.347-03,Cliente_90575,63,Belo Horizonte
453.814.395-20,Cliente_26813,41,Belo Horizonte
107.480.943-26,Cliente_97162,51,Porto Alegre
806.728.623-01,Cliente_13928,65,Rio de Janeiro
622.185.012-60,Cliente_32534,27,São Paulo
286.194.103-00,Cliente_90081,37,Rio de Janeiro
630.085.285-70,Cliente_62618,28,Porto Alegre
634.340.607-74,Cliente_21306,63,Belo Horizonte
821.701.664-08,Cliente_56466,61,São Paulo
612.981.967-60,Cliente_36931,20,Rio de Janeiro
604.731.131-80,Cliente_31831,32,São Paulo
436.142.936-70,Cliente_3742,53,Porto Alegre
572.935.570-00,Cliente_95133,87,Rio de Janeiro
498.118.301-18,Cliente_22380,23,Porto Alegre
649.633.807-81,Cliente_45583,33,São Paulo
131.542.545-95,Cliente_27062,36,Belo Horizonte
692.850.917-17,Cliente_35991,54,Belo Horizonte
742.345.934-86,Duplicata_Cliente_2992,59,Belo Horizonte
965.993.238-39,Duplicata_Cliente_20018,83,Rio de Janeiro
205.982.345-51,Cliente_26970,32,Porto Alegre
030.007.784-03,Cliente_9096,58,Belo Horizonte
003.128.336-52,Cliente_45139,89,Rio de Janeiro
399.355.464-70,Duplicata_Cliente_92147,71,São Paulo
609.028.784-92,Duplicata_Cliente_41255,67,Rio de Janeiro
793.913.173-75,Cliente_82002,49,São Paulo
012.858.329-06,Cliente_29580,33,Belo Horizonte
214.045.517-78,Cliente_68362,74,Rio de Janeiro
249.190.876-08,Duplicata_Cliente_52682,20,Rio de Janeiro
941.720.177-89,Cliente_89544,67,Rio de Janeiro
365.619.743-10,Cliente_35148,77,Rio de Janeiro
816.842.801-33,Cliente_28317,79,Rio de Janeiro
735.213.877-39,Cliente_92916,53,Rio de Janeiro
286.105.356-90,Cliente_14070,24,Rio de Janeiro
215.710.031-85,Cliente_44788,69,São Paulo
943.466.067-09,Cliente_22586,79,Porto Alegre
336.570.239-33,Cliente_38695,28,Belo Horizonte
229.438.552-78,Cliente_30976,28,Belo Horizonte
499.832.537-04,Cliente_33245,72,São Paulo
843.650.665-01,Cliente_45089,36,São Paulo
012.464.641-79,Cliente_58328,88,Rio de Janeiro
697.972.672-29,Duplicata_Cliente_13488,62,Belo Horizonte
509.369.263-84,Cliente_12647,30,Porto Alegre
367.465.106-89,Cliente_6627,40,Rio de Janeiro
395.191.599-40,Cliente_91667,38,Porto Alegre
821.299.469-41,Cliente_41615,84,São Paulo
615.197.758-06,Cliente_63246,79,São Paulo
358.155.693-64,Cliente_39970,40,Porto Alegre
397.544.491-63,Cliente_94467,89,Belo Horizonte
757.346.239-54,Duplicata_Cliente_21507,47,Belo Horizonte
802.229.805-08,Cliente_82220,60,Rio de Janeiro
492.997.076-85,Cliente_58678,72,Belo Horizonte
504.507.197-15,Cliente_82310,33,São Paulo
157.067.553-88,Cliente_90598,67,São Paulo
276.436.986-78,Cliente_66893,25,Belo Horizonte
563.732.221-01,Cliente_23565,30,Porto Alegre
953.225.592-30,Cliente_48587,75,Belo Horizonte
585.302.164-82,Cliente_91083,69,Porto Alegre
772.875.167-05,Cliente_86087,66,Rio de Janeiro
724.324.466-15,Cliente_92584,38,São Paulo
747.529.652-08,Cliente_33777,28,Belo Horizonte
722.031.564-30,Cliente_44878,40,São Paulo
887.333.735-07,Cliente_42881,78,Belo Horizonte
067.617.135-44,Cliente_84213,25,São Paulo
001.614.665-40,Cliente_24332,56,Rio de Janeiro
198.096.925-60,Duplicata_Cliente_33703,77,Porto Alegre
115.086.638-15,Cliente_22380,46,Porto Alegre
794.287.065-07,Cliente_14778,43,Rio de Janeiro
423.858.486-43,Cliente_53929,31,Rio de Janeiro
814.210.397-45,Cliente_39792,69,Belo Horizonte
552.280.497-11,Cliente_79277,19,Porto Alegre
734.031.740-69,Cliente_57527,57,Porto Alegre
189.370.957-42,Cliente_56596,83,São Paulo
559.278.024-94,Cliente_46615,25,Porto Alegre
399.585.760-40,Cliente_87437,32,Porto Alegre
455.100.604-17,Cliente_38593,68,Rio de Janeiro
328.526.793-37,Cliente_9135,75,São Paulo
160.033.610-85,Cliente_66315,55,Porto Alegre
572.171.202-33,Cliente_68390,18,São Paulo
859.035.961-18,Cliente_83755,42,Porto Alegre
948.706.773-69,Cliente_49367,89,Porto Alegre
480.801.527-72,Cliente_5112,40,São Paulo
750.960.131-20,Cliente_98345,68,Porto Alegre
959.133.857-05,Cliente_50045,54,Rio de Janeiro
003.238.517-03,Cliente_14733,51,Porto Alegre
197.612.909-56,Cliente_68515,35,Rio de Janeiro
972.171.844-01,Duplicata_Cliente_68284,35,Porto Alegre
878.775.642-01,Cliente_15172,40,São Paulo
937.695.990-63,Cliente_910,66,Porto Alegre
813.606.596-92,Cliente_32710,74,Porto Alegre
335.865.326-95,Cliente_3060,86,São Paulo
437.813.237-06,Cliente_64485,51,São Paulo
